2017-11-30,2039.0
2017-10-31,2059.0
2017-09-30,2072.0
2017-08-31,2071.0
2017-07-31,2060.0
2017-06-30,2049.0
2017-05-31,2045.0
2017-04-30,2037.0
2017-03-31,2036.0
2017-02-28,2038.0
2017-01-31,2049.0
2016-12-31,2065.0
2016-11-30,2073.0
2016-10-31,2070.0
2016-09-30,2054.0
2016-08-31,2035.0
2016-07-31,2019.0
2016-06-30,2005.0
2016-05-31,2004.0
2016-04-30,2013.0
2016-03-31,2027.0
2016-02-29,2021.0
2016-01-31,2014.0
2015-12-31,2008.0
2015-11-30,2021.0
